path,transcript,emotion,speaker
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_shack_angry.wav,shack,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_shall_angry.wav,shall,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_shawl_angry.wav,shawl,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_sheep_angry.wav,sheep,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_shirt_angry.wav,shirt,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_should_angry.wav,should,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_shout_angry.wav,shout,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_size_angry.wav,size,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_soap_angry.wav,soap,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_soup_angry.wav,soup,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_sour_angry.wav,sour,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_south_angry.wav,south,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_sub_angry.wav,sub,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_such_angry.wav,such,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_sure_angry.wav,sure,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_take_angry.wav,take,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_talk_angry.wav,talk,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_tape_angry.wav,tape,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_team_angry.wav,team,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_tell_angry.wav,tell,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_thin_angry.wav,thin,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_third_angry.wav,third,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_thought_angry.wav,thought,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_thumb_angry.wav,thumb,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_time_angry.wav,time,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_tip_angry.wav,tip,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_tire_angry.wav,tire,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_ton_angry.wav,ton,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_tool_angry.wav,tool,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_tough_angry.wav,tough,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_turn_angry.wav,turn,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_vine_angry.wav,vine,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_voice_angry.wav,voice,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_void_angry.wav,void,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_vote_angry.wav,vote,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_wag_angry.wav,wag,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_walk_angry.wav,walk,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_wash_angry.wav,wash,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_week_angry.wav,week,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_wheat_angry.wav,wheat,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_when_angry.wav,when,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_which_angry.wav,which,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_whip_angry.wav,whip,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_white_angry.wav,white,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_wife_angry.wav,wife,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_wire_angry.wav,wire,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_witch_angry.wav,witch,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_yearn_angry.wav,yearn,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_yes_angry.wav,yes,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_young_angry.wav,young,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_angry/YAF_youth_angry.wav,youth,angry,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_back_disgust.wav,back,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_bar_disgust.wav,bar,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_base_disgust.wav,base,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_bath_disgust.wav,bath,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_bean_disgust.wav,bean,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_beg_disgust.wav,beg,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_bite_disgust.wav,bite,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_boat_disgust.wav,boat,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_bone_disgust.wav,bone,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_book_disgust.wav,book,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_bought_disgust.wav,bought,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_burn_disgust.wav,burn,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_cab_disgust.wav,cab,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_calm_disgust.wav,calm,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_came_disgust.wav,came,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_cause_disgust.wav,cause,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_chain_disgust.wav,chain,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_chair_disgust.wav,chair,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_chalk_disgust.wav,chalk,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_chat_disgust.wav,chat,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_check_disgust.wav,check,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_cheek_disgust.wav,cheek,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_chief_disgust.wav,chief,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_choice_disgust.wav,choice,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_cool_disgust.wav,cool,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_dab_disgust.wav,dab,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_date_disgust.wav,date,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_dead_disgust.wav,dead,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_death_disgust.wav,death,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_deep_disgust.wav,deep,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_dime_disgust.wav,dime,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_dip_disgust.wav,dip,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_ditch_disgust.wav,ditch,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_dodge_disgust.wav,dodge,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_dog_disgust.wav,dog,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_doll_disgust.wav,doll,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_door_disgust.wav,door,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_fail_disgust.wav,fail,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_fall_disgust.wav,fall,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_far_disgust.wav,far,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_fat_disgust.wav,fat,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_fit_disgust.wav,fit,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_five_disgust.wav,five,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_food_disgust.wav,food,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_gap_disgust.wav,gap,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_gas_disgust.wav,gas,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_gaze_disgust.wav,gaze,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_germ_disgust.wav,germ,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_get_disgust.wav,get,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_gin_disgust.wav,gin,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_goal_disgust.wav,goal,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_good_disgust.wav,good,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_goose_disgust.wav,goose,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_gun_disgust.wav,gun,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_half_disgust.wav,half,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_hall_disgust.wav,hall,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_hash_disgust.wav,hash,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_hate_disgust.wav,hate,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_have_disgust.wav,have,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_haze_disgust.wav,haze,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_hire_disgust.wav,hire,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_hit_disgust.wav,hit,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_hole_disgust.wav,hole,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_home_disgust.wav,home,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_hurl_disgust.wav,hurl,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_hush_disgust.wav,hush,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_jail_disgust.wav,jail,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_jar_disgust.wav,jar,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_join_disgust.wav,join,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_judge_disgust.wav,judge,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_jug_disgust.wav,jug,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_juice_disgust.wav,juice,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_keen_disgust.wav,keen,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_keep_disgust.wav,keep,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_keg_disgust.wav,keg,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_kick_disgust.wav,kick,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_kill_disgust.wav,kill,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_king_disgust.wav,king,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_kite_disgust.wav,kite,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_knock_disgust.wav,knock,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_late_disgust.wav,late,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_laud_disgust.wav,laud,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_lean_disgust.wav,lean,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_learn_disgust.wav,learn,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_lease_disgust.wav,lease,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_lid_disgust.wav,lid,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_life_disgust.wav,life,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_limb_disgust.wav,limb,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_live_disgust.wav,live,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_loaf_disgust.wav,loaf,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_long_disgust.wav,long,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_lore_disgust.wav,lore,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_lose_disgust.wav,lose,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_lot_disgust.wav,lot,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_love_disgust.wav,love,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_luck_disgust.wav,luck,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_make_disgust.wav,make,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_match_disgust.wav,match,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_merge_disgust.wav,merge,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_mess_disgust.wav,mess,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_met_disgust.wav,met,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_mill_disgust.wav,mill,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_mob_disgust.wav,mob,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_mode_disgust.wav,mode,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_mood_disgust.wav,mood,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_moon_disgust.wav,moon,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_mop_disgust.wav,mop,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_mouse_disgust.wav,mouse,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_nag_disgust.wav,nag,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_name_disgust.wav,name,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_near_disgust.wav,near,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_neat_disgust.wav,neat,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_nice_disgust.wav,nice,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_note_disgust.wav,note,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_numb_disgust.wav,numb,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_pad_disgust.wav,pad,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_page_disgust.wav,page,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_pain_disgust.wav,pain,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_pass_disgust.wav,pass,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_pearl_disgust.wav,pearl,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_peg_disgust.wav,peg,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_perch_disgust.wav,perch,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_phone_disgust.wav,phone,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_pick_disgust.wav,pick,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_pike_disgust.wav,pike,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_pole_disgust.wav,pole,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_pool_disgust.wav,pool,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_puff_disgust.wav,puff,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_rag_disgust.wav,rag,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_raid_disgust.wav,raid,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_rain_disgust.wav,rain,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_raise_disgust.wav,raise,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_rat_disgust.wav,rat,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_reach_disgust.wav,reach,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_read_disgust.wav,read,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_red_disgust.wav,red,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_ring_disgust.wav,ring,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_ripe_disgust.wav,ripe,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_road_disgust.wav,road,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_room_disgust.wav,room,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_rose_disgust.wav,rose,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_rot_disgust.wav,rot,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_rough_disgust.wav,rough,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_rush_disgust.wav,rush,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_said_disgust.wav,said,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_sail_disgust.wav,sail,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_search_disgust.wav,search,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_seize_disgust.wav,seize,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_sell_disgust.wav,sell,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_shack_disgust.wav,shack,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_shall_disgust.wav,shall,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_shawl_disgust.wav,shawl,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_sheep_disgust.wav,sheep,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_shirt_disgust.wav,shirt,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_should_disgust.wav,should,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_shout_disgust.wav,shout,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_size_disgust.wav,size,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_soap_disgust.wav,soap,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_soup_disgust.wav,soup,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_sour_disgust.wav,sour,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_south_disgust.wav,south,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_sub_disgust.wav,sub,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_such_disgust.wav,such,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_sure_disgust.wav,sure,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_take_disgust.wav,take,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_talk_disgust.wav,talk,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_tape_disgust.wav,tape,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_team_disgust.wav,team,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_tell_disgust.wav,tell,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_thin_disgust.wav,thin,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_third_disgust.wav,third,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_thought_disgust.wav,thought,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_thumb_disgust.wav,thumb,disgust,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_disgust/YAF_time_disgust.wav,time,disgust,YAF
